"Ind","Obs","S1","S2","Jack1ab","Jack1abP","Jack2ab","Jack2abP","Chao1","Chao1P"
65754,56,12,8,68,71.1224489795918,72,75.3061224489796,63.3333333333333,66.2414965986395
65444,42,9,4,51,53.3418367346939,56,58.5714285714286,49.2,51.4591836734694
65461,51,13,8,64,68.158400615148,69,73.4832756632065,59.6666666666667,63.5435089068307
65947,40,6,5,46,47.035,47,48.0575,42.5,43.45625
65580,60,10,10,70,71.9444444444444,70,71.9444444444444,64.0909090909091,65.8712121212121
65792,46,5,8,51,51.6025519848771,48,48.5671077504726,47.1111111111111,47.6677168662046
67439,60,12,10,72,74.88,74,76.96,66,68.64
67460,37,8,4,45,47.1037253469686,49,51.290723155588,42.6,44.5915266617969
66992,49,9,4,58,59.9566847147022,63,65.1253644314869,56.2,58.0959600166597
67535,62,13,5,75,78.2973465140479,83,86.6490634755463,75,78.2973465140479
66842,41,14,4,55,61.4128494943486,65,72.5788221296847,59.2,66.1025580011898
67364,40,11,5,51,54.856875,57,61.310625,49.1666666666667,52.8848958333333
67371,71,18,3,89,94.7202935925412,104,110.68438801825,109.25,116.271821067249
67013,62,11,6,73,75.297866805411,78,80.455254942768,69.8571428571429,72.0560799762153
66611,45,9,5,54,56.16,58,60.32,51,53.04
66729,61,8,7,69,70.1867777479172,70,71.2039774254233,64.5,65.60937919914
66690,34,11,4,45,49.7102076124567,52,57.4429065743945,45,49.7102076124567
66539,55,9,8,64,65.7137190082645,65,66.7404958677686,59,60.5798347107438
66836,41,5,6,46,46.6841165972635,45,45.669244497323,42.4285714285714,43.0595733831903
67709,51,7,8,58,59.0926566705113,57,58.0738177623991,53.3333333333333,54.3380750993208
66696,58,14,8,72,76.1950059453032,78,82.5445897740785,68.1111111111111,72.0795349451711
66943,56,7,9,63,63.984375,61,61.953125,58.1,59.0078125
66820,44,8,4,52,53.7190082644628,56,57.8512396694215,49.6,51.2396694214876
67032,70,8,10,78,79.0187755102041,76,76.9926530612245,72.5454545454545,73.492987012987
67635,78,11,5,89,90.7700525969757,95,96.8893819855358,87.1666666666667,88.9002575060267
67043,58,5,9,63,63.468192627824,59,59.4384661117717,59,59.4384661117717
67070,51,7,5,58,59.0926566705113,60,61.1303344867359,54.5,55.5267204921184
67193,41,14,3,55,61.4128494943486,66,73.6954193932183,63.75,71.1830755502677
66558,52,8,5,60,61.4201183431953,63,64.491124260355,56.6666666666667,58.0078895463511
66680,60,11,6,71,73.3863888888889,76,78.5544444444444,67.8571428571429,70.1378968253968
67584,70,6,5,76,76.5583673469388,77,77.5657142857143,72.5,73.0326530612245
67564,59,7,5,66,66.9290433783396,68,68.9571962079862,62.5,63.3797759264579
66551,55,12,7,67,70.1894214876033,72,75.4274380165289,63.25,66.2609090909091
66436,50,9,9,59,60.9116,59,60.9116,53.6,55.33664
66579,53,9,5,62,63.7878248487006,66,67.9031683873264,59,60.7013171947312
67170,57,3,6,60,60.1662049861496,57,57.1578947368421,57.4285714285714,57.587653343886
66889,64,10,4,74,75.806640625,80,81.953125,73,74.7822265625
66888,63,6,7,69,69.6258503401361,68,68.6167800453515,64.875,65.4634353741497
67115,41,9,6,50,52.4092801903629,53,55.5538370017847,46.1428571428571,48.3662785756777
66953,51,9,7,60,61.8685121107266,62,63.9307958477509,55.5,57.2283737024221
67466,54,13,4,67,70.8830589849108,76,80.4046639231824,69.6,73.6337448559671
67162,52,6,5,58,58.7721893491124,59,59.7855029585799,54.5,55.2255917159763
66863,44,11,8,55,58.4375,58,61.625,50.1111111111111,53.2430555555556
67116,66,12,8,78,80.5785123966942,82,84.7107438016529,73.3333333333333,75.7575757575758
67062,55,6,8,61,61.7259504132231,59,59.7021487603306,56.6666666666667,57.3410468319559
67085,54,4,9,58,58.318244170096,53,53.2908093278464,54.6,54.8995884773663
66934,40,7,7,47,48.439375,47,48.439375,42.625,43.930390625
66579,45,14,8,59,64.7106172839506,65,71.2913580246913,55.1111111111111,60.4453223593964
67012,58,7,11,65,65.9467895362664,61,61.8885255648038,59.75,60.6203180737218
67041,68,4,7,72,72.2491349480969,69,69.2387543252595,68.75,68.9878892733564
66616,45,10,6,55,57.7160493827161,59,61.9135802469136,51.4285714285714,53.968253968254
67858,48,10,4,58,60.5173611111111,64,66.7777777777778,57,59.4739583333333
67577,38,5,6,43,43.744459833795,42,42.7271468144044,39.4285714285714,40.1111990502572
68065,42,4,6,46,46.4172335600907,44,44.3990929705215,42.8571428571429,43.245869776482
67635,58,7,6,65,65.9467895362664,66,66.961355529132,61,61.8885255648038
67625,52,6,7,58,58.7721893491124,57,57.758875739645,53.875,54.5922707100592
67950,55,12,6,67,70.1894214876033,73,76.475041322314,64.4285714285714,67.4955844155844
68012,55,6,3,61,61.7259504132231,64,64.761652892562,58.75,59.449173553719
67443,39,6,3,45,46.0650887573964,48,49.1360946745562,42.75,43.7618343195266
67243,32,8,3,40,42.5,45,47.8125,39,41.4375
67888,45,9,2,54,56.16,61,63.44,57,59.28
68249,55,9,5,64,65.7137190082645,68,69.820826446281,61,62.6333884297521
67950,48,3,6,51,51.19921875,48,48.1875,48.4285714285714,48.6177455357143
68294,50,7,6,57,58.1172,58,59.1368,53,54.0388
67484,47,10,4,57,59.5803531009507,63,65.8519692168402,56,58.5350837483024
67542,50,8,8,58,59.4848,58,59.4848,53.1111111111111,54.4707555555556
68216,44,9,5,53,55.2174586776859,57,59.3848140495868,50,52.0919421487603
67397,42,9,8,51,53.3418367346939,52,54.3877551020408,46,48.1122448979592
67967,37,3,8,40,40.2629656683711,35,35.2300949598247,37.3333333333333,37.5787679571463
67492,31,5,4,36,36.9365244536941,37,37.9625390218522,33,33.8584807492196
67329,22,5,0,27,28.3946280991736,32,33.6528925619835,32,33.6528925619835
67460,49,14,2,63,68.1428571428572,75,81.1224489795918,79.3333333333333,85.8095238095238
67620,67,11,11,78,80.1024727110715,78,80.1024727110715,71.5833333333333,73.5128462166778
67461,39,6,3,45,46.0650887573964,48,49.1360946745562,42.75,43.7618343195266
68045,59,9,8,68,69.5823039356507,69,70.6055731111749,63,64.4659580580293
67529,49,14,4,63,68.1428571428572,73,78.9591836734694,67.2,72.6857142857143
67553,47,8,3,55,56.5934812132186,60,61.7383431416931,54,55.5645088275238
67501,37,8,4,45,47.1037253469686,49,51.290723155588,42.6,44.5915266617969
68279,59,9,5,68,69.5823039356507,72,73.6753806377478,65,66.5124964090779
67738,44,7,3,51,52.290805785124,55,56.3920454545455,49.25,50.4965134297521
67553,57,8,6,65,66.2803939673746,67,68.3197907048323,61,62.2016004924592
67450,46,8,8,54,55.6332703213611,54,55.6332703213611,49.1111111111111,50.5965133375341
67659,27,2,5,29,29.159122085048,26,26.1426611796982,27.1666666666667,27.3157293095565
67826,58,8,5,66,67.2556480380499,69,70.3127229488704,62.6666666666667,63.8588981371383
67635,50,11,5,61,63.9524,67,70.2428,59.1666666666667,62.0303333333333
67843,28,4,4,32,32.6530612244898,32,32.6530612244898,29.2,29.7959183673469
67483,16,3,0,19,19.66796875,22,22.7734375,19,19.66796875
67746,51,11,7,62,64.884275278739,66,69.0703575547866,57.875,60.5673779315648
67778,40,3,6,43,43.241875,40,40.225,40.4285714285714,40.6559821428571
67653,54,13,5,67,70.8830589849108,75,79.34670781893,67,70.8830589849108
67625,35,6,6,41,42.2048979591837,41,42.2048979591837,37.1428571428571,38.2344023323615
69520,62,10,10,72,73.8730489073881,72,73.8730489073881,66.0909090909091,67.8102355500899
68655,43,9,6,52,54.2779881016766,55,57.4094104921579,48.1428571428571,50.2518735996291
69068,59,12,9,71,73.9370870439529,74,77.0611893134157,65.6,68.3137029589198
68537,46,9,5,55,57.1053875236295,59,61.2585066162571,52,53.9905482041588
68904,38,8,5,46,48.0387811634349,49,51.1717451523546,42.6666666666667,44.5577100646353
68578,40,9,4,49,51.480625,54,56.73375,47.2,49.5895
69012,61,10,4,71,72.9080892233271,77,79.0693361999463,70,71.8812147272239
68718,60,9,8,69,70.5525,70,71.575,64,65.44
68494,46,11,8,57,60.2594517958412,60,63.4310018903592,52.1111111111111,55.0909997899601
68897,62,13,7,75,78.2973465140479,81,84.5611342351717,71.75,74.9044614984391
69096,82,12,13,94,96.0130874479477,93,94.9916716240333,86.7142857142857,88.5713435880003
68544,55,12,7,67,70.1894214876033,72,75.4274380165289,63.25,66.2609090909091
68761,65,7,9,72,72.8350295857988,70,70.8118343195266,67.1,67.878201183432
68703,61,14,4,75,78.9505509271701,85,89.4772910507928,79.2,83.3717817790916
69019,47,10,4,57,59.5803531009507,63,65.8519692168402,56,58.5350837483024
68773,59,15,11,74,78.783108302212,78,83.0416546969262,67.75,72.1291295604711
68755,51,6,6,57,57.7889273356401,57,57.7889273356401,53.1428571428571,53.8783984181908
68655,60,11,4,71,73.3863888888889,78,80.6216666666667,71,73.3863888888889
68553,56,10,8,66,68.1045918367347,68,70.1683673469388,61,62.9451530612245
68941,48,5,2,53,53.5750868055556,56,56.6076388888889,51.3333333333333,51.8903356481482
68558,53,13,6,66,69.9708081167675,73,77.3919544321823,64.1428571428571,68.0019325636983
68636,56,8,7,64,65.3061224489796,65,66.3265306122449,59.5,60.7142857142857
68407,50,10,6,60,62.4,64,66.56,56.4285714285714,58.6857142857143
68798,67,17,5,84,89.4078859434172,96,102.180441078191,89.6666666666667,95.439370312616
68320,39,9,6,48,50.5562130177515,51,53.7159763313609,44.1428571428571,46.4936601859679
68544,43,10,5,53,55.8664142779881,58,61.1368307193077,50.5,53.2312060573283
68574,50,7,7,57,58.1172,57,58.1172,52.625,53.65645
68416,40,8,4,48,49.92,52,54.08,45.6,47.424
68857,63,10,4,73,74.8392542202066,79,80.9904257999496,72,73.8140589569161
68516,49,8,5,57,58.5193669304456,60,61.5993336109954,53.6666666666667,55.0971817298348
68517,53,11,13,64,66.7568529725881,62,64.6707013171947,56.9285714285714,59.3808167624472
68718,61,9,6,70,71.5237839290513,73,74.5890889545821,66.1428571428571,67.5826774676546
68631,40,7,5,47,48.439375,49,50.500625,43.5,44.8321875
68591,48,9,6,57,59.00390625,60,62.109375,53.1428571428571,55.0111607142857
68445,41,7,7,48,49.3991671624033,48,49.3991671624033,43.625,44.8966389054134
68649,78,17,9,95,99.5126561472715,103,107.892669296515,91.6,95.9511505588429
68544,48,9,8,57,59.00390625,58,60.0390625,52,53.828125
68530,42,9,2,51,53.3418367346939,58,60.6632653061224,54,56.4795918367347
68587,49,11,6,60,63.0237401082882,65,68.2757184506456,56.8571428571429,59.7224965788064
68347,37,9,5,46,48.7216946676406,50,52.9583637691746,43,45.5441928414901
68786,62,9,8,71,72.4960978147763,72,73.5171696149844,66,67.3907388137357
68966,58,10,4,68,70.0214030915577,74,76.1997621878716,67,68.9916765755053
68923,65,12,11,77,79.6243786982249,78,80.6584615384615,70.5,72.9028402366864
68511,54,9,8,63,64.75,64,65.7777777777778,58,59.6111111111111
68789,60,8,9,68,69.2088888888889,67,68.1911111111111,62.8,63.9164444444444
68449,50,13,4,63,67.2588,72,76.8672,65.6,70.03456
68457,36,8,5,44,46.1728395061728,47,49.320987654321,40.6666666666667,42.6748971193416
68422,58,13,6,71,74.5668846611177,78,81.9185493460166,69.1428571428571,72.6164430100221
69051,43,8,1,51,52.7652785289346,58,60.007571660357,57,58.972958355868
70352,62,9,3,71,72.4960978147763,77,78.622528616025,71,72.4960978147763
68750,53,13,8,66,69.9708081167675,71,75.2716269134924,61.6666666666667,65.376765159606
69056,61,7,8,68,68.8954582101586,67,67.882289707068,63.3333333333333,64.1673385290693
69068,52,8,3,60,61.4201183431953,65,66.5384615384615,59,60.396449704142
69100,49,5,2,54,54.5622657226156,57,57.5935027072053,52.3333333333333,52.8782451756213
68894,54,12,8,66,69.2592592592593,70,73.4567901234568,61.3333333333333,64.3621399176955
68864,61,12,8,73,75.8250470303682,77,79.9798441279226,68.3333333333333,70.977783749888
69068,60,11,7,71,73.3863888888889,75,77.5208333333333,66.875,69.1227430555555
68799,64,8,9,72,73.125,71,72.109375,66.8,67.84375
69281,61,14,2,75,78.9505509271701,87,91.5826390755173,91.3333333333333,96.1442264624205
68772,59,15,9,74,78.783108302212,80,85.1709278942833,69.5,73.9922436081586
68640,55,10,8,65,67.1487603305785,67,69.2148760330578,60,61.9834710743802
68843,48,7,9,55,56.1697048611111,53,54.1271701388889,50.1,51.1654947916667
69214,76,11,9,87,88.8225415512465,89,90.8644390581717,81.5,83.2073234072022
68775,45,14,2,59,64.7106172839506,71,77.8720987654321,75.3333333333333,82.6248559670782
69120,58,8,5,66,67.2556480380499,69,70.3127229488704,62.6666666666667,63.8588981371383
69213,53,6,4,59,59.7561409754361,61,61.7817728729085,56,56.7176931292275
68692,47,10,10,57,59.5803531009507,57,59.5803531009507,51.0909090909091,53.4037614716655
68514,49,14,7,63,68.1428571428572,70,75.7142857142857,60.375,65.3035714285714
68874,64,11,5,75,77.215576171875,81,83.392822265625,73.1666666666667,75.3280843098958
68870,51,10,3,61,63.3452518262207,68,70.6143790849673,62.25,64.6433102652826
68826,54,6,6,60,60.7407407407407,60,60.7407407407407,56.1428571428571,56.8359788359788
69058,58,6,10,64,64.6848989298454,60,60.6420927467301,59.3636363636364,59.9989190357799
68894,53,9,5,62,63.7878248487006,66,67.9031683873264,59,60.7013171947312
68914,62,10,9,72,73.8730489073881,73,74.8990634755463,66.5,68.2299687825182
68468,34,6,5,40,41.2456747404844,41,42.2768166089965,36.5,37.636678200692
68911,53,6,4,59,59.7561409754361,61,61.7817728729085,56,56.7176931292275
68786,51,7,3,58,59.0926566705113,62,63.1680123029604,56.25,57.3096885813149
68604,41,6,3,47,48.0065437239738,50,51.0707911957168,44.75,45.7083581201666
68529,39,12,5,51,55.8284023668639,58,63.491124260355,50,54.7337278106509
68502,37,7,4,44,45.5748721694668,47,48.682249817385,41.2,42.6746530314098
68902,51,6,5,57,57.7889273356401,58,58.80276816609,53.5,54.2404844290657
68913,52,8,2,60,61.4201183431953,66,67.5621301775148,61.3333333333333,62.7850098619329
68743,38,3,5,41,41.255540166205,39,39.2430747922438,38.5,38.7399584487535
68499,37,10,5,47,50.4331628926224,52,55.7983929875822,44.5,47.7505478451424
68832,64,22,5,86,96.162109375,103,115.1708984375,102.5,114.61181640625
68668,46,7,10,53,54.2273156899811,50,51.1578449905482,47.9090909090909,49.0185169273071
68546,35,8,4,43,45.2465306122449,47,49.4555102040816,40.6,42.7211428571429
68885,44,9,7,53,55.2174586776859,55,57.3011363636364,48.5,50.5291838842975
69072,67,9,4,76,77.3713521942526,81,82.4615727333482,74.2,75.5388728001782
68965,55,6,6,61,61.7259504132231,61,61.7259504132231,57.1428571428571,57.8229043683589
69258,58,9,6,67,68.6132580261593,70,71.6854934601665,63.1428571428571,64.6632410395787
68930,51,8,7,59,60.4517493271819,60,61.4763552479816,54.5,55.8410226835832
69058,50,7,7,57,58.1172,57,58.1172,52.625,53.65645
68784,41,11,4,52,55.743010113028,59,63.2468768590125,52,55.743010113028
69157,48,7,5,55,56.1697048611111,57,58.2122395833333,51.5,52.5952690972222
68803,59,12,8,71,73.9370870439529,75,78.10255673657,66.3333333333333,69.0773724025663
68898,58,14,6,72,76.1950059453032,80,84.6611177170036,71,75.1367419738407
69243,54,11,5,65,67.6971879286694,71,73.946159122085,63.1666666666667,65.7877800640146
69340,62,7,5,69,69.8795525494277,71,71.9050468262227,65.5,66.3349375650364
68809,36,5,5,41,41.7908950617284,41,41.7908950617284,37.6666666666667,38.3932613168724
69151,65,9,6,74,75.4186982248521,77,78.4762130177515,70.1428571428571,71.4876077768385
68698,49,9,8,58,59.9566847147022,59,60.9904206580591,53,54.7880049979175
68623,41,8,5,49,50.8655562165378,52,53.9797739440809,45.6666666666667,47.4053142970454
68855,58,10,12,68,70.0214030915577,66,67.961950059453,61.4615384615385,63.2885758712156
69166,60,8,8,68,69.2088888888889,68,69.2088888888889,63.1111111111111,64.2330864197531
69153,30,8,6,38,40.7022222222222,40,42.8444444444444,34,36.4177777777778
69521,47,8,4,55,56.5934812132186,59,60.7093707559982,52.6,54.1239474875509
69339,40,8,5,48,49.92,51,53.04,44.6666666666667,46.4533333333333
69368,37,4,10,41,41.4791818845873,35,35.409057706355,37.5454545454545,37.9842619031808
69457,29,0,1,29,29,28,28,29,29
69621,52,10,10,62,64.292899408284,62,64.292899408284,56.0909090909091,58.1652770306616
69452,53,8,8,61,62.3898184407262,61,62.3898184407262,56.1111111111111,57.3895415529449
69448,59,10,9,69,70.9821890261419,70,72.0109164033324,63.5,65.3241884515944
69733,44,9,4,53,55.2174586776859,58,60.426652892562,51.2,53.3421487603306
69396,48,14,5,62,67.2743055555556,71,77.0399305555556,63.1666666666667,68.5402199074074
69837,50,9,6,59,60.9116,62,64.0088,55.1428571428571,56.9294857142857
69708,53,12,5,65,68.3321466714133,72,75.6909932360271,64,67.2808828764685
69603,41,9,2,50,52.4092801903629,57,59.7465794170137,53,55.5538370017847
69655,34,3,2,37,37.288062283737,38,38.2958477508651,35,35.272491349481
69774,48,4,5,52,52.3611111111111,51,51.3541666666667,49,49.3402777777778
69402,51,9,9,60,61.8685121107266,60,61.8685121107266,54.6,56.3003460207612
69451,57,10,9,67,69.0621729763004,68,70.0929516774392,61.5,63.3928901200369
69439,46,15,5,61,67.4862948960302,71,78.5496219281663,63.5,70.2521266540643
69425,39,10,3,49,52.2215647600263,56,59.6817882971729,50.25,53.5537475345168
69512,54,10,7,64,66.1947873799726,67,69.2976680384088,59.625,61.6697530864198
69494,50,13,10,63,67.2588,66,70.4616,57.0909090909091,60.9502545454546
69629,29,6,1,35,36.4982164090369,40,41.7122473246135,36.5,38.0624256837099
69733,51,6,4,57,57.7889273356401,59,59.8166089965398,54,54.7474048442907
69540,47,9,5,56,58.0534178361249,60,62.2000905387053,53,54.9434133091897
69651,61,5,10,66,66.4434291857028,61,61.4098360655738,61.9090909090909,62.3250348146881
69517,55,13,7,68,71.7990082644628,74,78.1342148760331,64.75,68.3674380165289
69665,55,10,5,65,67.1487603305785,70,72.3140495867768,62.5,64.5661157024793
69455,43,12,7,55,59.283396430503,60,64.6727961060032,51.25,55.2413466738778
69514,52,15,1,67,72.575073964497,81,87.7400147928994,104.5,113.195451183432
69655,59,13,10,72,75.4955472565355,75,78.6411950588911,66.0909090909091,69.2995743125016
70048,53,11,7,64,66.7568529725881,68,70.9291562833749,59.875,62.4541651833393
69652,45,1,7,46,46.0227160493827,40,40.0197530864197,45,45.0222222222222
69716,33,6,4,39,40.2892561983471,41,42.3553719008264,36,37.1900826446281
69403,41,11,6,52,55.743010113028,57,61.1029149315883,48.8571428571429,52.3739270842186
69553,37,7,4,44,45.5748721694668,47,48.682249817385,41.2,42.6746530314098
69766,47,6,7,53,53.8637392485287,52,52.8474422815754,48.875,49.6715142598461
69599,53,21,5,74,85.6176575293699,90,104.129583481666,88,101.815592737629
69640,44,8,5,52,53.7190082644628,55,56.8181818181818,48.6666666666667,50.2754820936639
69656,36,4,3,40,40.4938271604938,41,41.5061728395062,37.5,37.962962962963
69492,49,7,12,56,57.1428571428571,51,52.0408163265306,50.6153846153846,51.6483516483516
69482,34,7,4,41,42.7378892733564,44,45.8650519031142,38.2,39.8192041522491
69779,57,14,5,71,75.2831640504771,80,84.8261003385657,72.1666666666667,76.5202113470812
69961,52,8,6,60,61.4201183431953,62,63.4674556213018,56,57.3254437869822
70351,51,6,4,57,57.7889273356401,59,59.8166089965398,54,54.7474048442907
69656,52,9,10,61,62.8272928994083,60,61.7973372781065,55.2727272727273,56.9284561592254
69581,49,11,6,60,63.0237401082882,65,68.2757184506456,56.8571428571429,59.7224965788064
69634,42,12,3,54,58.4081632653061,63,68.1428571428572,58.5,63.2755102040816
69639,36,8,3,44,46.1728395061728,49,51.4197530864198,43,45.1234567901235
69536,54,12,11,66,69.2592592592593,67,70.3086419753086,59.5,62.4382716049383
69687,45,8,5,53,54.6750617283951,56,57.7698765432099,49.6666666666667,51.236378600823
69712,46,11,3,57,60.2594517958412,65,68.7169187145558,59.75,63.1667060491493
69870,52,5,5,57,57.5269970414201,57,57.5269970414201,53.6666666666667,54.1628451676529
69679,42,10,9,52,54.9478458049887,53,56.0045351473923,46.5,49.1360544217687
